IDViaje,Numero_tracker,Region,Comunidad,Dia,Mes,Anio,hora,Zona_pesca,Panga,Motor,Gasolina_lt,Tiempos,Responsable,Observaciones,Recurso_pesquero,Nombre_cientifico,Arte_pesca,Presentacion,Captura_kg,Precio_pesos,Carnada_tipo,Carnada_pesos,Fauna_de_Acompanamiento_Especie,Fauna_de_Acompanamiento_kg
export_2021-11-23 05-12,BLV06,Bahia La Ventana,El Sargento,23,11,2021,1899-12-31T05:12:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,pargo perro,Lutjanus novemfasciatus,piola y anzuelo,desviscerado,47,55,macarela,NA,NA,NA
export_2022-03-26 05-04,BLV06,Bahia La Ventana,El Sargento,26,3,2022,1899-12-31T05:04:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,pargo perro,Lutjanus novemfasciatus,piola y anzuelo,desviscerado,57,55,macarela,NA,NA,NA
export_2022-03-28 05-01,BLV06,Bahia La Ventana,El Sargento,28,3,2022,1899-12-31T05:01:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,pargo perro,Lutjanus novemfasciatus,piola y anzuelo,desviscerado,25,55,macarela,NA,NA,NA
export_2022-04-02 05-13,BLV06,Bahia La Ventana,El Sargento,2,4,2022,1899-12-31T05:13:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,pargo perro,Lutjanus novemfasciatus,piola y anzuelo,desviscerado,70,55,macarela,NA,NA,NA
export_2022-04-07 06-01,BLV06,Bahia La Ventana,El Sargento,7,4,2022,1899-12-31T06:01:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,pargo perro,Lutjanus novemfasciatus,piola y anzuelo,desviscerado,63,55,macarela,NA,NA,NA
export_2022-04-08 05-15,BLV06,Bahia La Ventana,El Sargento,8,4,2022,1899-12-31T05:15:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,18,30,macarela,NA,NA,NA
export_2022-04-09 05-26,BLV06,Bahia La Ventana,El Sargento,9,4,2022,1899-12-31T05:26:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,47,30,macarela,NA,NA,NA
export_2022-04-10 05-47,BLV06,Bahia La Ventana,El Sargento,10,4,2022,1899-12-31T05:47:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,41,30,macarela,NA,NA,NA
export_2022-04-11 05-49,BLV06,Bahia La Ventana,El Sargento,11,4,2022,1899-12-31T05:49:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,28,30,macarela,NA,NA,NA
export_2022-04-12 06-02,BLV06,Bahia La Ventana,El Sargento,12,4,2022,1899-12-31T06:02:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,44,30,macarela,NA,NA,NA
export_2022-04-19 05-31,BLV06,Bahia La Ventana,El Sargento,19,4,2022,1899-12-31T05:31:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,49,30,macarela,NA,NA,NA
export_2022-06-03 05-41,BLV06,Bahia La Ventana,El Sargento,3,6,2022,1899-12-31T05:41:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,39,30,macarela,NA,NA,NA
export_2022-06-04 04-59,BLV06,Bahia La Ventana,El Sargento,4,6,2022,1899-12-31T04:59:00Z,bahia la ventana - cerralvo,ivan,90,30,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,63,30,macarela,NA,NA,NA
export_2022-03-10 07-21,ILP01,bahia la paz,isla la partida,10,3,2022,1899-12-31T07:21:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,19,95,sardina,NA,NA,NA
export_2022-03-10 07-21,ILP01,bahia la paz,isla la partida,10,3,2022,1899-12-31T07:21:00Z,NA,jarocho,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,11,80,sardina,NA,NA,NA
export_2022-03-11 06-50,ILP01,bahia la paz,isla la partida,11,3,2022,1899-12-31T06:50:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,617,NA,NA,NA,NA,NA
export_2022-03-15 06-21,ILP01,bahia la paz,isla la partida,15,3,2022,1899-12-31T06:21:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,133,NA,NA,NA,NA,NA
export_2022-03-16 06-22,ILP01,bahia la paz,isla la partida,16,3,2022,1899-12-31T06:22:00Z,NA,jarocho,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,78,50,sardina,NA,NA,NA
export_2022-03-16 06-22,ILP01,bahia la paz,isla la partida,16,3,2022,1899-12-31T06:22:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,24,95,sardina,NA,NA,NA
export_2022-03-16 06-22,ILP01,bahia la paz,isla la partida,16,3,2022,1899-12-31T06:22:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,270,NA,NA,NA,NA,NA
export_2022-03-17 06-58,ILP01,bahia la paz,isla la partida,17,3,2022,1899-12-31T06:58:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,579,NA,NA,NA,NA,NA
export_2022-03-17 06-58,ILP01,bahia la paz,isla la partida,17,3,2022,1899-12-31T06:58:00Z,NA,jarocho,90,NA,4,NA,NA,cazon,Mustelus sp.,piola y anzuelo,troncho,69,18,sardina,NA,NA,NA
export_2022-03-19 06-02,ILP01,bahia la paz,isla la partida,19,3,2022,1899-12-31T06:02:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,9,95,sardina,NA,NA,NA
export_2022-03-19 06-02,ILP01,bahia la paz,isla la partida,19,3,2022,1899-12-31T06:02:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,176,NA,NA,NA,NA,NA
export_2022-03-20 06-41,ILP01,bahia la paz,isla la partida,20,3,2022,1899-12-31T06:41:00Z,NA,jarocho,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,39,50,sardina,NA,NA,NA
export_2022-03-20 06-41,ILP01,bahia la paz,isla la partida,20,3,2022,1899-12-31T06:41:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,63,NA,NA,NA,NA,NA
export_2022-03-21 06-20,ILP01,bahia la paz,isla la partida,21,3,2022,1899-12-31T06:20:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,237,NA,NA,NA,NA,NA
export_2022-03-21 06-20,ILP01,bahia la paz,isla la partida,21,3,2022,1899-12-31T06:20:00Z,NA,jarocho,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,37,50,sardina,NA,NA,NA
export_2022-03-22 07-49,ILP01,bahia la paz,isla la partida,22,3,2022,1899-12-31T07:49:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,68,NA,NA,NA,NA,NA
export_2022-03-22 07-49,ILP01,bahia la paz,isla la partida,22,3,2022,1899-12-31T07:49:00Z,NA,jarocho,90,NA,4,NA,NA,gorreta,Sphyrna sp.,piola y anzuelo,troncho,9,18,sardina,NA,NA,NA
export_2022-03-24 09-18,ILP01,bahia la paz,isla la partida,24,3,2022,1899-12-31T09:18:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,66,NA,NA,NA,NA,NA
export_2022-03-25 06-24,ILP01,bahia la paz,isla la partida,25,3,2022,1899-12-31T06:24:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,66,NA,NA,NA,NA,NA
export_2022-03-26 05-58,ILP01,bahia la paz,isla la partida,26,3,2022,1899-12-31T05:58:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,264,NA,NA,NA,NA,NA
export_2022-03-27 06-56,ILP01,bahia la paz,isla la partida,27,3,2022,1899-12-31T06:56:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,104,NA,NA,NA,NA,NA
export_2022-03-28 06-22,ILP01,bahia la paz,isla la partida,28,3,2022,1899-12-31T06:22:00Z,NA,jarocho,90,NA,4,NA,NA,cristalino,Mustelus sp.,piola y anzuelo,troncho,57,17,sardina,NA,NA,NA
export_2022-04-08 11-58,ILP01,bahia la paz,isla la partida,8,4,2022,1899-12-31T11:58:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,111,NA,NA,NA,NA,NA
export_2022-04-20 09-18,ILP01,bahia la paz,isla la partida,20,4,2022,1899-12-31T09:18:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,142,NA,NA,NA,NA,NA
export_2022-04-21 11-04,ILP01,bahia la paz,isla la partida,21,4,2022,1899-12-31T11:04:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,156,NA,NA,NA,NA,NA
export_2022-04-21 11-04,ILP01,bahia la paz,isla la partida,21,4,2022,1899-12-31T11:04:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,15,95,sardina,NA,NA,NA
export_2022-04-22 05-59,ILP01,bahia la paz,isla la partida,22,4,2022,1899-12-31T05:59:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,140,NA,NA,NA,NA,NA
export_2022-04-22 05-59,ILP01,bahia la paz,isla la partida,22,4,2022,1899-12-31T05:59:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,27,95,sardina,NA,NA,NA
export_2022-04-23 18-43,ILP01,bahia la paz,isla la partida,23,4,2022,1899-12-31T18:43:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,170,NA,NA,NA,NA,NA
export_2022-04-23 18-43,ILP01,bahia la paz,isla la partida,23,4,2022,1899-12-31T18:43:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,18,95,sardina,NA,NA,NA
export_2022-04-23 18-43,ILP01,bahia la paz,isla la partida,23,4,2022,1899-12-31T18:43:00Z,NA,jarocho,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,56,50,sardina,NA,NA,NA
export_2022-04-24 06-33,ILP01,bahia la paz,isla la partida,24,4,2022,1899-12-31T06:33:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,30,95,sardina,NA,NA,NA
export_2022-04-24 06-33,ILP01,bahia la paz,isla la partida,24,4,2022,1899-12-31T06:33:00Z,NA,jarocho,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,12,80,sardina,NA,NA,NA
export_2022-04-24 06-33,ILP01,bahia la paz,isla la partida,24,4,2022,1899-12-31T06:33:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,225,NA,NA,NA,NA,NA
export_2022-04-25 06-22,ILP01,bahia la paz,isla la partida,25,4,2022,1899-12-31T06:22:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,44,95,sardina,NA,NA,NA
export_2022-04-25 06-22,ILP01,bahia la paz,isla la partida,25,4,2022,1899-12-31T06:22:00Z,NA,jarocho,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,33,50,sardina,NA,NA,NA
export_2022-04-25 06-22,ILP01,bahia la paz,isla la partida,25,4,2022,1899-12-31T06:22:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,199,NA,NA,NA,NA,NA
export_2022-04-26 05-50,ILP01,bahia la paz,isla la partida,26,4,2022,1899-12-31T05:50:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,51,95,sardina,NA,NA,NA
export_2022-04-26 05-50,ILP01,bahia la paz,isla la partida,26,4,2022,1899-12-31T05:50:00Z,NA,jarocho,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,29,50,sardina,NA,NA,NA
export_2022-04-26 05-50,ILP01,bahia la paz,isla la partida,26,4,2022,1899-12-31T05:50:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,56,NA,NA,NA,NA,NA
export_2022-04-27 05-40,ILP01,bahia la paz,isla la partida,27,4,2022,1899-12-31T05:40:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,69,95,sardina,NA,NA,NA
export_2022-04-27 05-40,ILP01,bahia la paz,isla la partida,27,4,2022,1899-12-31T05:40:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,44,NA,NA,NA,NA,NA
export_2022-04-28 06-00,ILP01,bahia la paz,isla la partida,28,4,2022,1899-12-31T06:00:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,39,95,sardina,NA,NA,NA
export_2022-04-28 06-00,ILP01,bahia la paz,isla la partida,28,4,2022,1899-12-31T06:00:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,66,NA,NA,NA,NA,NA
export_2022-04-29 06-07,ILP01,bahia la paz,isla la partida,29,4,2022,1899-12-31T06:07:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,16,95,sardina,NA,NA,NA
export_2022-04-29 06-07,ILP01,bahia la paz,isla la partida,29,4,2022,1899-12-31T06:07:00Z,NA,jarocho,90,NA,4,NA,NA,coconaco,Hoplopagrus guentherii,piola y anzuelo,desviscerado,22,55,sardina,NA,NA,NA
export_2022-04-29 06-07,ILP01,bahia la paz,isla la partida,29,4,2022,1899-12-31T06:07:00Z,NA,jarocho,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,91,NA,NA,NA,NA,NA
export_2022-05-04 06-56,ILP01,bahia la paz,isla la partida,4,5,2022,1899-12-31T06:56:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,15,95,sardina,NA,NA,NA
export_2022-05-05 07-44,ILP01,bahia la paz,isla la partida,5,5,2022,1899-12-31T07:44:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,21,95,sardina,NA,NA,NA
export_2022-05-05 07-44,ILP01,bahia la paz,isla la partida,5,5,2022,1899-12-31T07:44:00Z,NA,jarocho,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,9,80,sardina,NA,NA,NA
export_2022-05-06 06-00,ILP01,bahia la paz,isla la partida,6,5,2022,1899-12-31T06:00:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,36,95,sardina,NA,NA,NA
export_2022-05-06 06-00,ILP01,bahia la paz,isla la partida,6,5,2022,1899-12-31T06:00:00Z,NA,jarocho,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,19,80,sardina,NA,NA,NA
export_2022-05-07 06-09,ILP01,bahia la paz,isla la partida,7,5,2022,1899-12-31T06:09:00Z,NA,jarocho,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,21,95,sardina,NA,NA,NA
export_2022-05-07 06-09,ILP01,bahia la paz,isla la partida,7,5,2022,1899-12-31T06:09:00Z,NA,jarocho,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,13,80,sardina,NA,NA,NA
export_2022-05-07 06-09,ILP01,bahia la paz,isla la partida,7,5,2022,1899-12-31T06:09:00Z,NA,jarocho,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,22,50,sardina,NA,NA,NA
export_2022-05-17 07-59,ILP01,bahia la paz,isla la partida,17,5,2022,1899-12-31T07:59:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-22 07-20,ILP01,bahia la paz,isla la partida,22,5,2022,1899-12-31T07:20:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-24 07-10,ILP01,bahia la paz,isla la partida,24,5,2022,1899-12-31T07:10:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-26 07-39,ILP01,bahia la paz,isla la partida,26,5,2022,1899-12-31T07:39:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-27 07-21,ILP01,bahia la paz,isla la partida,27,5,2022,1899-12-31T07:21:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-27 18-00,ILP01,bahia la paz,isla la partida,27,5,2022,1899-12-31T18:00:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-28 06-00,ILP01,bahia la paz,isla la partida,28,5,2022,1899-12-31T06:00:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-05 06-21,ILP01,bahia la paz,isla la partida,5,6,2022,1899-12-31T06:21:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-10 06-20,ILP01,bahia la paz,isla la partida,10,6,2022,1899-12-31T06:20:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-11 07-08,ILP01,bahia la paz,isla la partida,11,6,2022,1899-12-31T07:08:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-12 07-19,ILP01,bahia la paz,isla la partida,12,6,2022,1899-12-31T07:19:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-13 16-46,ILP01,bahia la paz,isla la partida,13,6,2022,1899-12-31T16:46:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-14 08-21,ILP01,bahia la paz,isla la partida,14,6,2022,1899-12-31T08:21:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-15 05-00,ILP01,bahia la paz,isla la partida,15,6,2022,1899-12-31T05:00:00Z,NA,jarocho,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-03-10 07-22,ILP02,bahia la paz,isla la partida,10,3,2022,1899-12-31T07:22:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-03-11 06-50,ILP02,bahia la paz,isla la partida,11,3,2022,1899-12-31T06:50:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-03-13 06-22,ILP02,bahia la paz,isla la partida,13,3,2022,1899-12-31T06:22:00Z,NA,caminante,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,166,50,sardina,NA,NA,NA
export_2022-03-13 06-22,ILP02,bahia la paz,isla la partida,13,3,2022,1899-12-31T06:22:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,13,95,sardina,NA,NA,NA
export_2022-03-13 06-22,ILP02,bahia la paz,isla la partida,13,3,2022,1899-12-31T06:22:00Z,NA,caminante,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,18,80,sardina,NA,NA,NA
export_2022-03-14 06-26,ILP02,bahia la paz,isla la partida,14,3,2022,1899-12-31T06:26:00Z,NA,caminante,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,151,50,sardina,NA,NA,NA
export_2022-03-15 06-29,ILP02,bahia la paz,isla la partida,15,3,2022,1899-12-31T06:29:00Z,NA,caminante,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,100,50,sardina,NA,NA,NA
export_2022-03-15 06-29,ILP02,bahia la paz,isla la partida,15,3,2022,1899-12-31T06:29:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,9,95,sardina,NA,NA,NA
export_2022-03-16 06-23,ILP02,bahia la paz,isla la partida,16,3,2022,1899-12-31T06:23:00Z,NA,caminante,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,86,50,sardina,NA,NA,NA
export_2022-03-16 06-23,ILP02,bahia la paz,isla la partida,16,3,2022,1899-12-31T06:23:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,22,95,sardina,NA,NA,NA
export_2022-03-18 06-49,ILP02,bahia la paz,isla la partida,18,3,2022,1899-12-31T06:49:00Z,NA,caminante,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,191,50,sardina,NA,NA,NA
export_2022-03-19 06-04,ILP02,bahia la paz,isla la partida,19,3,2022,1899-12-31T06:04:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,52,95,sardina,NA,NA,NA
export_2022-03-19 06-04,ILP02,bahia la paz,isla la partida,19,3,2022,1899-12-31T06:04:00Z,NA,caminante,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,21,80,sardina,NA,NA,NA
export_2022-03-20 06-42,ILP02,bahia la paz,isla la partida,20,3,2022,1899-12-31T06:42:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,33,95,sardina,NA,NA,NA
export_2022-03-20 06-42,ILP02,bahia la paz,isla la partida,20,3,2022,1899-12-31T06:42:00Z,NA,caminante,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,20,80,sardina,NA,NA,NA
export_2022-03-20 06-42,ILP02,bahia la paz,isla la partida,20,3,2022,1899-12-31T06:42:00Z,NA,caminante,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,19,50,sardina,NA,NA,NA
export_2022-03-21 06-21,ILP02,bahia la paz,isla la partida,21,3,2022,1899-12-31T06:21:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,17,95,sardina,NA,NA,NA
export_2022-03-21 06-21,ILP02,bahia la paz,isla la partida,21,3,2022,1899-12-31T06:21:00Z,NA,caminante,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,9,80,sardina,NA,NA,NA
export_2022-03-21 06-21,ILP02,bahia la paz,isla la partida,21,3,2022,1899-12-31T06:21:00Z,NA,caminante,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,11,50,sardina,NA,NA,NA
export_2022-03-25 06-20,ILP02,bahia la paz,isla la partida,25,3,2022,1899-12-31T06:20:00Z,NA,caminante,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,44,50,sardina,NA,NA,NA
export_2022-03-25 06-20,ILP02,bahia la paz,isla la partida,25,3,2022,1899-12-31T06:20:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,3,95,sardina,NA,NA,NA
export_2022-03-26 06-02,ILP02,bahia la paz,isla la partida,26,3,2022,1899-12-31T06:02:00Z,NA,caminante,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,39,50,sardina,NA,NA,NA
export_2022-03-26 06-02,ILP02,bahia la paz,isla la partida,26,3,2022,1899-12-31T06:02:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,9,95,sardina,NA,NA,NA
export_2022-03-26 06-02,ILP02,bahia la paz,isla la partida,26,3,2022,1899-12-31T06:02:00Z,NA,caminante,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,11,80,sardina,NA,NA,NA
export_2022-03-27 06-43,ILP02,bahia la paz,isla la partida,27,3,2022,1899-12-31T06:43:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,9,95,sardina,NA,NA,NA
export_2022-03-27 06-43,ILP02,bahia la paz,isla la partida,27,3,2022,1899-12-31T06:43:00Z,NA,caminante,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,11,80,sardina,NA,NA,NA
export_2022-03-27 06-43,ILP02,bahia la paz,isla la partida,27,3,2022,1899-12-31T06:43:00Z,NA,caminante,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,37,50,sardina,NA,NA,NA
export_2022-03-31 06-26,ILP02,bahia la paz,isla la partida,31,3,2022,1899-12-31T06:26:00Z,NA,caminante,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,22,50,sardina,NA,NA,NA
export_2022-03-31 06-26,ILP02,bahia la paz,isla la partida,31,3,2022,1899-12-31T06:26:00Z,NA,caminante,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,29,80,sardina,NA,NA,NA
export_2022-04-01 06-34,ILP02,bahia la paz,isla la partida,1,4,2022,1899-12-31T06:34:00Z,NA,caminante,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,6,100,sardina,NA,NA,NA
export_2022-04-02 06-30,ILP02,bahia la paz,isla la partida,2,4,2022,1899-12-31T06:30:00Z,NA,caminante,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,51,80,sardina,NA,NA,NA
export_2022-04-02 06-30,ILP02,bahia la paz,isla la partida,2,4,2022,1899-12-31T06:30:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,19,95,sardina,NA,NA,NA
export_2022-04-03 07-24,ILP02,bahia la paz,isla la partida,3,4,2022,1899-12-31T07:24:00Z,NA,caminante,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,13,100,sardina,NA,NA,NA
